weekstatus,day_of_week,load_type,lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,co2_tco2_,lagging_current_power_factor,leading_current_power_factor,nsm,usage_kwh
Weekday,Thursday,Light_Load,4.57,0.0,0.0,71.25,100.0,25200,4.64
Weekday,Thursday,Light_Load,4.61,0.0,0.0,70.17,100.0,26100,4.54
Weekday,Thursday,Light_Load,4.79,0.0,0.0,74.56,100.0,27000,5.36
Weekday,Thursday,Light_Load,4.9,0.0,0.0,82.15,100.0,27900,7.06
Weekday,Thursday,Light_Load,4.68,0.0,0.0,85.78,100.0,28800,7.81
Weekday,Thursday,Light_Load,51.73,0.0,0.04,84.93,100.0,29700,83.23
Weekday,Thursday,Light_Load,74.88,0.0,0.06,87.63,100.0,30600,136.19
Weekday,Thursday,Light_Load,75.82,0.0,0.05,81.92,100.0,31500,108.29
Weekday,Thursday,Light_Load,53.6,0.0,0.06,92.57,100.0,32400,131.18
Weekday,Thursday,Medium_Load,56.7,0.0,0.06,92.3,100.0,33300,136.04
Weekday,Thursday,Medium_Load,46.22,0.0,0.06,94.06,100.0,34200,128.02
Weekday,Thursday,Medium_Load,53.53,0.0,0.06,92.75,100.0,35100,132.84
Weekday,Thursday,Medium_Load,39.17,0.0,0.05,94.35,100.0,36000,111.49
Weekday,Thursday,Maximum_Load,38.95,0.0,0.06,95.46,100.0,36900,124.78
Weekday,Thursday,Maximum_Load,30.89,0.0,0.04,95.25,100.0,37800,96.66
Weekday,Thursday,Maximum_Load,41.04,0.0,0.06,95.28,100.0,38700,128.81
Weekday,Thursday,Maximum_Load,28.94,0.0,0.04,93.81,100.0,39600,78.37
Weekday,Thursday,Maximum_Load,59.04,0.0,0.05,87.13,100.0,40500,104.8
Weekday,Thursday,Maximum_Load,61.2,0.0,0.06,90.7,100.0,41400,131.83
Weekday,Thursday,Maximum_Load,60.19,0.0,0.05,88.28,100.0,42300,113.11
Weekday,Thursday,Maximum_Load,60.55,0.0,0.06,90.4,100.0,43200,128.05
Weekday,Thursday,Medium_Load,3.78,18.79,0.01,96.61,60.16,44100,14.15
Weekday,Thursday,Medium_Load,0.0,26.39,0.0,100.0,28.51,45000,7.85
Weekday,Thursday,Medium_Load,0.0,26.89,0.0,100.0,25.26,45900,7.02
Weekday,Thursday,Medium_Load,0.07,26.46,0.0,100.0,27.71,46800,7.63
Weekday,Thursday,Medium_Load,21.24,1.19,0.04,96.52,99.99,47700,78.37
Weekday,Thursday,Medium_Load,51.95,0.0,0.06,93.37,100.0,48600,135.43
Weekday,Thursday,Medium_Load,33.66,0.0,0.05,95.24,100.0,49500,105.12
Weekday,Thursday,Medium_Load,41.4,0.0,0.06,94.58,100.0,50400,120.6
Weekday,Thursday,Medium_Load,41.72,0.0,0.05,94.28,100.0,51300,117.97
Weekday,Thursday,Medium_Load,43.56,0.0,0.06,94.17,100.0,52200,121.93
Weekday,Thursday,Medium_Load,44.35,0.0,0.06,93.9,100.0,53100,121.07
Weekday,Thursday,Medium_Load,38.45,0.0,0.05,94.87,100.0,54000,115.42
Weekday,Thursday,Medium_Load,41.15,0.0,0.05,94.2,100.0,54900,115.49
Weekday,Thursday,Medium_Load,39.06,0.0,0.05,93.38,100.0,55800,101.92
Weekday,Thursday,Medium_Load,51.8,0.0,0.06,93.63,100.0,56700,138.06
Weekday,Thursday,Medium_Load,49.97,0.0,0.05,92.19,100.0,57600,118.94
Weekday,Thursday,Medium_Load,54.94,0.0,0.07,93.45,100.0,58500,144.29
Weekday,Thursday,Medium_Load,28.73,0.0,0.04,95.09,100.0,59400,88.27
Weekday,Thursday,Medium_Load,38.99,0.0,0.06,95.1,100.0,60300,119.99
Weekday,Thursday,Medium_Load,37.26,0.0,0.04,93.43,100.0,61200,97.63
Weekday,Thursday,Maximum_Load,43.88,0.0,0.06,94.79,100.0,62100,130.61
Weekday,Thursday,Maximum_Load,51.44,0.0,0.06,92.15,100.0,63000,122.04
Weekday,Thursday,Maximum_Load,1.94,3.46,0.02,99.9,99.68,63900,43.06
Weekday,Thursday,Maximum_Load,7.09,2.12,0.03,99.42,99.95,64800,65.38
Weekday,Thursday,Maximum_Load,16.24,0.54,0.02,92.56,99.99,65700,39.71
Weekday,Thursday,Maximum_Load,33.34,0.0,0.02,83.99,100.0,66600,51.59
Weekday,Thursday,Maximum_Load,15.26,0.0,0.02,94.99,100.0,67500,46.4
Weekday,Thursday,Maximum_Load,28.55,0.0,0.03,92.03,100.0,68400,67.18
Weekday,Thursday,Maximum_Load,18.0,0.0,0.02,94.76,100.0,69300,53.39
Weekday,Thursday,Maximum_Load,16.31,0.0,0.02,95.54,100.0,70200,52.74
Weekday,Thursday,Maximum_Load,38.88,0.0,0.03,87.37,100.0,71100,69.84
Weekday,Thursday,Maximum_Load,17.93,0.0,0.02,94.37,100.0,72000,51.16
Weekday,Thursday,Medium_Load,28.58,0.0,0.03,91.45,100.0,72900,64.58
Weekday,Thursday,Medium_Load,39.92,0.0,0.03,86.65,100.0,73800,69.3
Weekday,Thursday,Medium_Load,11.99,0.04,0.02,96.85,100.0,74700,46.62
Weekday,Thursday,Medium_Load,3.1,2.77,0.02,99.64,99.71,75600,36.22
Weekday,Thursday,Medium_Load,0.0,24.08,0.0,100.0,32.52,76500,8.28
Weekday,Thursday,Medium_Load,0.0,25.56,0.0,100.0,23.14,77400,6.08
Weekday,Thursday,Medium_Load,0.0,25.78,0.0,100.0,19.99,78300,5.26
Weekday,Thursday,Medium_Load,0.0,25.85,0.0,100.0,19.54,79200,5.15
Weekday,Thursday,Maximum_Load,2.16,14.65,0.0,91.91,32.53,80100,5.04
Weekday,Thursday,Maximum_Load,6.37,0.0,0.0,60.34,100.0,81000,4.82
Weekday,Thursday,Maximum_Load,6.34,0.0,0.0,59.96,100.0,81900,4.75
Weekday,Thursday,Maximum_Load,6.01,0.0,0.0,62.33,100.0,82800,4.79
Weekday,Thursday,Light_Load,5.18,0.0,0.0,66.72,100.0,83700,4.64
Weekday,Thursday,Light_Load,4.79,0.0,0.0,69.58,100.0,84600,4.64
Weekday,Thursday,Light_Load,5.04,0.0,0.0,67.49,100.0,85500,4.61
Weekday,Thursday,Light_Load,5.04,0.0,0.0,67.73,100.0,0,4.64
Weekday,Friday,Light_Load,5.15,0.0,0.0,67.57,100.0,900,4.72
Weekday,Friday,Light_Load,5.22,0.0,0.0,66.75,100.0,1800,4.68
Weekday,Friday,Light_Load,5.54,0.0,0.0,64.53,100.0,2700,4.68
Weekday,Friday,Light_Load,5.58,0.0,0.0,64.58,100.0,3600,4.72
Weekday,Friday,Light_Load,5.36,0.0,0.0,65.77,100.0,4500,4.68
Weekday,Friday,Light_Load,5.33,0.0,0.0,65.98,100.0,5400,4.68
Weekday,Friday,Light_Load,4.86,0.0,0.0,68.82,100.0,6300,4.61
Weekday,Friday,Light_Load,4.68,0.0,0.0,70.18,100.0,7200,4.61
Weekday,Friday,Light_Load,5.0,0.0,0.0,68.02,100.0,8100,4.64
Weekday,Friday,Light_Load,4.97,0.0,0.0,68.24,100.0,9000,4.64
Weekday,Friday,Light_Load,5.22,0.0,0.0,66.75,100.0,9900,4.68
Weekday,Friday,Light_Load,5.04,0.0,0.0,67.73,100.0,10800,4.64
Weekday,Friday,Light_Load,5.08,0.0,0.0,67.2,100.0,11700,4.61
Weekday,Friday,Light_Load,5.04,0.0,0.0,68.05,100.0,12600,4.68
Weekday,Friday,Light_Load,5.0,0.0,0.0,67.79,100.0,13500,4.61
Weekday,Friday,Light_Load,5.0,0.0,0.0,68.65,100.0,14400,4.72
Weekday,Friday,Light_Load,4.68,0.0,0.0,70.18,100.0,15300,4.61
Weekday,Friday,Light_Load,4.72,0.0,0.0,69.87,100.0,16200,4.61
Weekday,Friday,Light_Load,4.86,0.0,0.0,68.82,100.0,17100,4.61
Weekday,Friday,Light_Load,4.82,0.0,0.0,69.12,100.0,18000,4.61
Weekday,Friday,Light_Load,4.97,0.0,0.0,68.55,100.0,18900,4.68
Weekday,Friday,Light_Load,4.93,0.0,0.0,68.54,100.0,19800,4.64
Weekday,Friday,Light_Load,4.79,0.0,0.0,69.03,100.0,20700,4.57
Weekday,Friday,Light_Load,4.93,0.0,0.0,68.54,100.0,21600,4.64
Weekday,Friday,Light_Load,4.79,0.0,0.0,69.34,100.0,22500,4.61
Weekday,Friday,Light_Load,4.82,0.0,0.0,69.35,100.0,23400,4.64
Weekday,Friday,Light_Load,4.72,0.0,0.0,69.87,100.0,24300,4.61
Weekday,Friday,Light_Load,4.9,0.0,0.0,68.52,100.0,25200,4.61
Weekday,Friday,Light_Load,5.08,0.0,0.0,66.88,100.0,26100,4.57
Weekday,Friday,Light_Load,4.97,0.0,0.0,73.14,100.0,27000,5.33
Weekday,Friday,Light_Load,5.18,0.0,0.0,80.3,100.0,27900,6.98
Weekday,Friday,Light_Load,4.97,0.0,0.0,81.62,100.0,28800,7.02
Weekday,Friday,Light_Load,45.22,0.0,0.03,84.73,100.0,29700,72.14
Weekday,Friday,Light_Load,66.56,0.0,0.05,87.03,100.0,30600,117.61
Weekday,Friday,Light_Load,62.35,0.0,0.05,84.55,100.0,31500,98.71
Weekday,Friday,Light_Load,59.44,0.0,0.06,91.68,100.0,32400,136.48
Weekday,Friday,Medium_Load,36.47,0.0,0.06,95.73,100.0,33300,120.71
Weekday,Friday,Medium_Load,32.76,0.0,0.04,94.52,100.0,34200,94.82
Weekday,Friday,Medium_Load,39.02,0.0,0.05,94.67,100.0,35100,114.7
Weekday,Friday,Medium_Load,45.47,0.0,0.06,94.56,100.0,36000,132.16
Weekday,Friday,Maximum_Load,26.35,0.0,0.04,94.62,100.0,36900,77.08
Weekday,Friday,Maximum_Load,45.4,0.0,0.06,94.29,100.0,37800,128.56
Weekday,Friday,Maximum_Load,46.04,0.0,0.06,94.46,100.0,38700,132.48
Weekday,Friday,Maximum_Load,43.81,0.0,0.05,93.38,100.0,39600,114.3
Weekday,Friday,Maximum_Load,63.86,0.0,0.06,89.74,100.0,40500,129.85
Weekday,Friday,Maximum_Load,65.99,0.0,0.06,87.67,100.0,41400,120.28
Weekday,Friday,Maximum_Load,63.79,0.0,0.06,89.78,100.0,42300,130.03
Weekday,Friday,Maximum_Load,42.19,0.0,0.04,91.83,100.0,43200,97.88
Weekday,Friday,Medium_Load,0.72,20.2,0.0,99.67,40.17,44100,8.86
Weekday,Friday,Medium_Load,0.0,26.32,0.0,100.0,28.81,45000,7.92
Weekday,Friday,Medium_Load,0.0,25.74,0.0,100.0,30.76,45900,8.32
Weekday,Friday,Medium_Load,0.0,25.81,0.0,100.0,30.31,46800,8.21
Weekday,Friday,Medium_Load,10.12,7.6,0.02,98.02,98.87,47700,50.08
Weekday,Friday,Medium_Load,41.83,0.0,0.06,94.8,100.0,48600,124.63
Weekday,Friday,Medium_Load,36.43,0.0,0.05,95.26,100.0,49500,114.05
Weekday,Friday,Medium_Load,19.37,0.0,0.03,96.35,100.0,50400,69.73
Weekday,Friday,Medium_Load,29.77,0.0,0.03,92.52,100.0,51300,72.58
Weekday,Friday,Medium_Load,36.65,0.0,0.04,92.16,100.0,52200,87.05
Weekday,Friday,Medium_Load,59.04,0.0,0.06,91.31,100.0,53100,132.23
Weekday,Friday,Medium_Load,28.76,0.0,0.04,94.33,100.0,54000,81.72
Weekday,Friday,Medium_Load,36.9,0.0,0.04,93.45,100.0,54900,96.84
Weekday,Friday,Medium_Load,56.52,0.0,0.06,91.69,100.0,55800,129.85
Weekday,Friday,Medium_Load,38.09,0.0,0.04,92.53,100.0,56700,92.95
Weekday,Friday,Medium_Load,66.92,0.0,0.07,90.94,100.0,57600,146.34
Weekday,Friday,Medium_Load,39.02,0.0,0.05,92.97,100.0,58500,98.5
Weekday,Friday,Medium_Load,60.62,0.0,0.06,90.59,100.0,59400,129.67
Weekday,Friday,Medium_Load,44.93,0.0,0.06,93.75,100.0,60300,121.07
Weekday,Friday,Medium_Load,27.79,0.0,0.03,92.91,100.0,61200,69.8
Weekday,Friday,Maximum_Load,66.35,0.0,0.07,91.01,100.0,62100,145.69
Weekday,Friday,Maximum_Load,51.98,0.0,0.05,91.47,100.0,63000,117.68
Weekday,Friday,Maximum_Load,1.8,6.98,0.02,99.91,98.62,63900,41.54
Weekday,Friday,Maximum_Load,13.5,3.56,0.03,98.42,99.89,64800,75.06
Weekday,Friday,Maximum_Load,18.9,0.61,0.02,91.68,99.99,65700,43.38
Weekday,Friday,Maximum_Load,45.68,0.0,0.03,83.21,100.0,66600,68.54
Weekday,Friday,Maximum_Load,24.62,0.0,0.03,92.47,100.0,67500,59.8
Weekday,Friday,Maximum_Load,27.65,0.0,0.03,92.03,100.0,68400,65.05
Weekday,Friday,Maximum_Load,27.72,0.0,0.03,92.4,100.0,69300,67.0
Weekday,Friday,Maximum_Load,20.92,0.0,0.03,93.93,100.0,70200,57.28
Weekday,Friday,Maximum_Load,19.66,0.0,0.03,94.28,100.0,71100,55.62
Weekday,Friday,Maximum_Load,16.34,0.0,0.02,95.36,100.0,72000,51.77
Weekday,Friday,Medium_Load,4.18,0.04,0.02,99.56,100.0,72900,44.17
Weekday,Friday,Medium_Load,11.52,0.07,0.03,97.89,100.0,73800,55.15
Weekday,Friday,Medium_Load,1.4,4.43,0.02,99.93,99.33,74700,38.05
Weekday,Friday,Medium_Load,0.0,17.64,0.01,100.0,74.18,75600,19.51
Weekday,Friday,Medium_Load,0.0,24.05,0.0,100.0,36.13,76500,9.32
Weekday,Friday,Medium_Load,0.0,26.68,0.0,100.0,17.03,77400,4.61
Weekday,Friday,Medium_Load,0.0,26.64,0.0,100.0,16.8,78300,4.54
Weekday,Friday,Medium_Load,0.0,26.6,0.0,100.0,16.82,79200,4.54
Weekday,Friday,Maximum_Load,1.44,15.19,0.0,94.78,27.12,80100,4.28
Weekday,Friday,Maximum_Load,4.32,0.0,0.0,68.84,100.0,81000,4.1
Weekday,Friday,Maximum_Load,4.21,0.0,0.0,70.12,100.0,81900,4.14
Weekday,Friday,Maximum_Load,4.07,0.0,0.0,70.71,100.0,82800,4.07
Weekday,Friday,Light_Load,3.2,0.0,0.0,78.31,100.0,83700,4.03
Weekday,Friday,Light_Load,3.85,0.0,0.0,72.65,100.0,84600,4.07
Weekday,Friday,Light_Load,4.39,0.0,0.0,68.61,100.0,85500,4.14
Weekday,Friday,Light_Load,4.5,0.0,0.0,67.71,100.0,0,4.14
Weekend,Saturday,Light_Load,4.5,0.0,0.0,67.71,100.0,900,4.14
Weekend,Saturday,Light_Load,4.82,0.0,0.0,65.16,100.0,1800,4.14
Weekend,Saturday,Light_Load,4.68,0.0,0.0,65.9,100.0,2700,4.1
Weekend,Saturday,Light_Load,4.93,0.0,0.0,64.31,100.0,3600,4.14
Weekend,Saturday,Light_Load,4.64,0.0,0.0,66.58,100.0,4500,4.14
Weekend,Saturday,Light_Load,4.57,0.0,0.0,67.49,100.0,5400,4.18
Weekend,Saturday,Light_Load,5.0,0.0,0.0,63.78,100.0,6300,4.14
Weekend,Saturday,Light_Load,5.36,0.0,0.0,61.5,100.0,7200,4.18
Weekend,Saturday,Light_Load,5.47,0.0,0.0,60.72,100.0,8100,4.18
Weekend,Saturday,Light_Load,5.4,0.0,0.0,61.21,100.0,9000,4.18
Weekend,Saturday,Light_Load,5.58,0.0,0.0,60.86,100.0,9900,4.28
Weekend,Saturday,Light_Load,5.62,0.0,0.0,59.95,100.0,10800,4.21
Weekend,Saturday,Light_Load,5.54,0.0,0.0,59.86,100.0,11700,4.14
Weekend,Saturday,Light_Load,5.54,0.0,0.0,60.23,100.0,12600,4.18
Weekend,Saturday,Light_Load,5.72,0.0,0.0,59.0,100.0,13500,4.18
Weekend,Saturday,Light_Load,5.76,0.0,0.0,59.64,100.0,14400,4.28
Weekend,Saturday,Light_Load,5.8,0.0,0.0,58.74,100.0,15300,4.21
Weekend,Saturday,Light_Load,5.58,0.0,0.0,59.95,100.0,16200,4.18
Weekend,Saturday,Light_Load,5.83,0.0,0.0,58.54,100.0,17100,4.21
Weekend,Saturday,Light_Load,5.83,0.0,0.0,58.27,100.0,18000,4.18
Weekend,Saturday,Light_Load,5.51,0.0,0.0,61.08,100.0,18900,4.25
Weekend,Saturday,Light_Load,5.29,0.0,0.0,62.0,100.0,19800,4.18
Weekend,Saturday,Light_Load,5.26,0.0,0.0,61.85,100.0,20700,4.14
Weekend,Saturday,Light_Load,5.4,0.0,0.0,60.84,100.0,21600,4.14
Weekend,Saturday,Light_Load,5.47,0.0,0.0,60.35,100.0,22500,4.14
Weekend,Saturday,Light_Load,5.29,0.0,0.0,62.27,100.0,23400,4.21
Weekend,Saturday,Light_Load,5.4,0.0,0.0,61.49,100.0,24300,4.21
Weekend,Saturday,Light_Load,5.51,0.0,0.0,60.07,100.0,25200,4.14
Weekend,Saturday,Light_Load,5.22,0.0,0.0,61.49,100.0,26100,4.07
Weekend,Saturday,Light_Load,5.29,0.0,0.0,61.26,100.0,27000,4.1
Weekend,Saturday,Light_Load,5.26,0.0,0.0,61.48,100.0,27900,4.1
Weekend,Saturday,Light_Load,5.29,0.0,0.0,62.0,100.0,28800,4.18
Weekend,Saturday,Light_Load,5.11,0.0,0.0,62.3,100.0,29700,4.07
Weekend,Saturday,Light_Load,5.11,0.0,0.0,62.3,100.0,30600,4.07
Weekend,Saturday,Light_Load,5.08,0.14,0.0,62.53,99.94,31500,4.07
Weekend,Saturday,Light_Load,0.0,20.7,0.0,100.0,20.61,32400,4.36
Weekend,Saturday,Light_Load,0.0,26.5,0.0,100.0,16.89,33300,4.54
Weekend,Saturday,Light_Load,0.0,26.39,0.0,100.0,16.56,34200,4.43
Weekend,Saturday,Light_Load,0.0,20.99,0.0,100.0,18.72,35100,4.0
Weekend,Saturday,Light_Load,0.0,23.33,0.0,100.0,17.92,36000,4.25
Weekend,Saturday,Light_Load,0.0,23.33,0.0,100.0,18.04,36900,4.28
Weekend,Saturday,Light_Load,0.0,19.73,0.0,100.0,19.01,37800,3.82
Weekend,Saturday,Light_Load,0.0,26.89,0.0,100.0,15.86,38700,4.32
Weekend,Saturday,Light_Load,0.0,17.93,0.0,100.0,18.95,39600,3.46
Weekend,Saturday,Light_Load,0.0,9.9,0.0,100.0,37.46,40500,4.0
Weekend,Saturday,Light_Load,0.0,7.06,0.0,100.0,44.31,41400,3.49
Weekend,Saturday,Light_Load,0.0,7.63,0.0,100.0,43.73,42300,3.71
Weekend,Saturday,Light_Load,0.0,7.42,0.0,100.0,46.43,43200,3.89
Weekend,Saturday,Light_Load,0.0,14.08,0.0,100.0,24.32,44100,3.53
Weekend,Saturday,Light_Load,0.0,24.91,0.0,100.0,16.82,45000,4.25
Weekend,Saturday,Light_Load,0.0,17.39,0.0,100.0,20.06,45900,3.56
Weekend,Saturday,Light_Load,0.0,22.54,0.0,100.0,17.6,46800,4.03
Weekend,Saturday,Light_Load,0.0,19.69,0.0,100.0,18.18,47700,3.64
Weekend,Saturday,Light_Load,0.0,18.14,0.0,100.0,19.1,48600,3.53
Weekend,Saturday,Light_Load,0.0,25.16,0.0,100.0,15.82,49500,4.03
Weekend,Saturday,Light_Load,0.0,17.75,0.0,100.0,18.71,50400,3.38
Weekend,Saturday,Light_Load,0.0,20.92,0.0,100.0,17.6,51300,3.74
Weekend,Saturday,Light_Load,0.0,21.67,0.0,100.0,17.36,52200,3.82
Weekend,Saturday,Light_Load,0.0,17.5,0.0,100.0,19.4,53100,3.46
Weekend,Saturday,Light_Load,0.0,23.0,0.0,100.0,17.13,54000,4.0
Weekend,Saturday,Light_Load,0.0,18.9,0.0,100.0,18.91,54900,3.64
Weekend,Saturday,Light_Load,0.0,17.42,0.0,100.0,19.26,55800,3.42
Weekend,Saturday,Light_Load,0.0,24.3,0.0,100.0,16.95,56700,4.18
Weekend,Saturday,Light_Load,0.0,18.43,0.0,100.0,18.81,57600,3.53
Weekend,Saturday,Light_Load,0.0,17.6,0.0,100.0,18.86,58500,3.38
Weekend,Saturday,Light_Load,0.0,24.73,0.0,100.0,16.08,59400,4.03
Weekend,Saturday,Light_Load,0.0,18.18,0.0,100.0,18.49,60300,3.42
Weekend,Saturday,Light_Load,0.0,17.71,0.0,100.0,18.96,61200,3.42
Weekend,Saturday,Light_Load,0.0,24.91,0.0,100.0,16.24,62100,4.1
Weekend,Saturday,Light_Load,0.0,18.0,0.0,100.0,18.46,63000,3.38
Weekend,Saturday,Light_Load,0.0,17.82,0.0,100.0,18.64,63900,3.38
Weekend,Saturday,Light_Load,0.0,24.62,0.0,100.0,16.15,64800,4.03
Weekend,Saturday,Light_Load,0.0,7.96,0.0,100.0,39.86,65700,3.46
Weekend,Saturday,Light_Load,0.0,6.23,0.0,100.0,46.14,66600,3.24
Weekend,Saturday,Light_Load,0.0,20.88,0.0,100.0,18.13,67500,3.85
Weekend,Saturday,Light_Load,0.0,18.94,0.0,100.0,18.32,68400,3.53
Weekend,Saturday,Light_Load,0.0,17.86,0.0,100.0,18.81,69300,3.42
Weekend,Saturday,Light_Load,0.0,24.19,0.0,100.0,16.43,70200,4.03
Weekend,Saturday,Light_Load,0.0,18.65,0.0,100.0,18.39,71100,3.49
Weekend,Saturday,Light_Load,0.0,17.82,0.0,100.0,18.85,72000,3.42
Weekend,Saturday,Light_Load,0.0,24.16,0.0,100.0,16.61,72900,4.07
Weekend,Saturday,Light_Load,0.0,18.79,0.0,100.0,18.62,73800,3.56
Weekend,Saturday,Light_Load,0.0,17.68,0.0,100.0,19.58,74700,3.53
Weekend,Saturday,Light_Load,0.0,24.16,0.0,100.0,16.73,75600,4.1
Weekend,Saturday,Light_Load,0.0,18.97,0.0,100.0,18.64,76500,3.6
Weekend,Saturday,Light_Load,0.0,17.6,0.0,100.0,19.45,77400,3.49
Weekend,Saturday,Light_Load,0.0,24.41,0.0,100.0,16.56,78300,4.1
Weekend,Saturday,Light_Load,0.0,18.18,0.0,100.0,19.22,79200,3.56
Weekend,Saturday,Light_Load,1.15,10.01,0.0,94.46,31.4,80100,3.31
Weekend,Saturday,Light_Load,4.25,0.0,0.0,66.85,100.0,81000,3.82
Weekend,Saturday,Light_Load,3.35,0.0,0.0,69.52,100.0,81900,3.24
Weekend,Saturday,Light_Load,3.2,0.0,0.0,71.15,100.0,82800,3.24
Weekend,Saturday,Light_Load,3.46,0.0,0.0,74.12,100.0,83700,3.82
Weekend,Saturday,Light_Load,2.56,0.0,0.0,77.11,100.0,84600,3.1
Weekend,Saturday,Light_Load,2.92,0.0,0.0,74.99,100.0,85500,3.31
Weekend,Saturday,Light_Load,3.28,0.0,0.0,73.92,100.0,0,3.6
Weekend,Sunday,Light_Load,2.74,0.0,0.0,75.24,100.0,900,3.13
Weekend,Sunday,Light_Load,3.17,0.0,0.0,74.02,100.0,1800,3.49
Weekend,Sunday,Light_Load,3.6,0.0,0.0,71.1,100.0,2700,3.64
Weekend,Sunday,Light_Load,3.02,0.0,0.0,72.73,100.0,3600,3.2
Weekend,Sunday,Light_Load,3.6,0.0,0.0,70.31,100.0,4500,3.56
Weekend,Sunday,Light_Load,3.6,0.0,0.0,69.61,100.0,5400,3.49
Weekend,Sunday,Light_Load,3.2,0.0,0.0,71.9,100.0,6300,3.31
Weekend,Sunday,Light_Load,4.28,0.0,0.0,65.8,100.0,7200,3.74
Weekend,Sunday,Light_Load,3.38,0.0,0.0,70.71,100.0,8100,3.38
Weekend,Sunday,Light_Load,3.02,0.0,0.0,72.4,100.0,9000,3.17
Weekend,Sunday,Light_Load,4.32,0.0,0.0,66.92,100.0,9900,3.89
Weekend,Sunday,Light_Load,3.17,0.0,0.0,72.64,100.0,10800,3.35
Weekend,Sunday,Light_Load,3.28,0.0,0.0,70.71,100.0,11700,3.28
Weekend,Sunday,Light_Load,4.14,0.0,0.0,67.81,100.0,12600,3.82
Weekend,Sunday,Light_Load,3.2,0.0,0.0,71.15,100.0,13500,3.24
Weekend,Sunday,Light_Load,3.6,0.0,0.0,68.87,100.0,14400,3.42
Weekend,Sunday,Light_Load,3.92,0.0,0.0,68.74,100.0,15300,3.71
Weekend,Sunday,Light_Load,3.31,0.0,0.0,69.95,100.0,16200,3.24
Weekend,Sunday,Light_Load,4.18,0.0,0.0,65.98,100.0,17100,3.67
Weekend,Sunday,Light_Load,3.6,0.0,0.0,68.45,100.0,18000,3.38
Weekend,Sunday,Light_Load,3.28,0.0,0.0,70.28,100.0,18900,3.24
Weekend,Sunday,Light_Load,4.36,0.0,0.0,67.23,100.0,19800,3.96
Weekend,Sunday,Light_Load,3.31,0.0,0.0,69.95,100.0,20700,3.24
Weekend,Sunday,Light_Load,3.64,0.0,0.0,67.28,100.0,21600,3.31
Weekend,Sunday,Light_Load,4.39,0.0,0.0,65.64,100.0,22500,3.82
Weekend,Sunday,Light_Load,3.28,0.0,0.0,70.28,100.0,23400,3.24
Weekend,Sunday,Light_Load,3.71,0.0,0.0,68.93,100.0,24300,3.53
Weekend,Sunday,Light_Load,4.1,0.0,0.0,66.39,100.0,25200,3.64
Weekend,Sunday,Light_Load,3.64,0.0,0.0,66.03,100.0,26100,3.2
Weekend,Sunday,Light_Load,4.54,0.0,0.0,62.87,100.0,27000,3.67
Weekend,Sunday,Light_Load,4.21,0.0,0.0,63.49,100.0,27900,3.46
Weekend,Sunday,Light_Load,3.82,0.0,0.0,65.14,100.0,28800,3.28
Weekend,Sunday,Light_Load,4.86,0.0,0.0,61.8,100.0,29700,3.82
Weekend,Sunday,Light_Load,4.03,0.0,0.0,63.92,100.0,30600,3.35
Weekend,Sunday,Light_Load,3.85,0.18,0.0,64.85,99.85,31500,3.28
Weekend,Sunday,Light_Load,0.0,19.3,0.0,100.0,20.97,32400,4.14
Weekend,Sunday,Light_Load,0.0,17.21,0.0,100.0,20.26,33300,3.56
Weekend,Sunday,Light_Load,0.0,18.04,0.0,100.0,20.14,34200,3.71
Weekend,Sunday,Light_Load,0.0,22.93,0.0,100.0,17.6,35100,4.1
Weekend,Sunday,Light_Load,0.0,17.21,0.0,100.0,20.26,36000,3.56
Weekend,Sunday,Light_Load,0.0,19.91,0.0,100.0,18.84,36900,3.82
Weekend,Sunday,Light_Load,0.0,21.35,0.0,100.0,18.24,37800,3.96
Weekend,Sunday,Light_Load,0.0,17.28,0.0,100.0,20.18,38700,3.56
Weekend,Sunday,Light_Load,0.0,21.35,0.0,100.0,18.06,39600,3.92
Weekend,Sunday,Light_Load,0.0,7.24,0.0,100.0,44.92,40500,3.64
Weekend,Sunday,Light_Load,0.0,5.08,0.0,100.0,55.85,41400,3.42
Weekend,Sunday,Light_Load,0.0,6.59,0.0,100.0,50.15,42300,3.82
Weekend,Sunday,Light_Load,0.0,5.69,0.0,100.0,53.89,43200,3.64
Weekend,Sunday,Light_Load,0.0,13.21,0.0,100.0,25.82,44100,3.53
Weekend,Sunday,Light_Load,0.0,22.46,0.0,100.0,17.96,45000,4.1
Weekend,Sunday,Light_Load,0.0,17.96,0.0,100.0,20.39,45900,3.74
Weekend,Sunday,Light_Load,0.0,16.81,0.0,100.0,21.16,46800,3.64
Weekend,Sunday,Light_Load,0.0,23.4,0.0,100.0,17.58,47700,4.18
Weekend,Sunday,Light_Load,0.0,16.85,0.0,100.0,21.12,48600,3.64
Weekend,Sunday,Light_Load,0.0,16.85,0.0,100.0,20.67,49500,3.56
Weekend,Sunday,Light_Load,0.0,23.58,0.0,100.0,17.58,50400,4.21
Weekend,Sunday,Light_Load,0.0,16.74,0.0,100.0,21.02,51300,3.6
Weekend,Sunday,Light_Load,0.0,16.74,0.0,100.0,20.8,52200,3.56
Weekend,Sunday,Light_Load,0.0,22.61,0.0,100.0,18.31,53100,4.21
Weekend,Sunday,Light_Load,0.0,16.63,0.0,100.0,21.16,54000,3.6
Weekend,Sunday,Light_Load,0.0,16.6,0.0,100.0,21.19,54900,3.6
